Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,Tokens,Stemmed_Text,Polarity,Predicted_Sentiment
280,284," Proudly scaling the peaks of achievement, a mountaineer conquering challenges and planting the flag of success. ", Proud ,2020-01-05 08:45:00, PeakConqueror , Twitter , #Proud #ScalingPeaks ,23.0,46.0, USA ,2020,1,5,8,"['proudly', 'scaling', 'peaks', 'achievement', 'mountaineer', 'conquering', 'challenges', 'planting', 'flag', 'success']","['proudli', 'scale', 'peak', 'achiev', 'mountain', 'conquer', 'challeng', 'plant', 'flag', 'success']",0.55,Positive
281,285," Embraced by the hopeful dawn, a gardener sowing seeds of optimism, tending to the blooms of a brighter tomorrow. ", Hopeful ,2022-07-17 06:15:00, DawnGardener , Instagram , #Hopeful #SeedsOfOptimism ,14.0,28.0, UK ,2022,7,17,6,"['embraced', 'hopeful', 'dawn', 'gardener', 'sowing', 'seeds', 'optimism', 'tending', 'blooms', 'brighter', 'tomorrow']","['embrac', 'hope', 'dawn', 'garden', 'sow', 'seed', 'optim', 'tend', 'bloom', 'brighter', 'tomorrow']",0.0,Neutral
282,286," A playful escapade in the carnival of life, carousel laughter and cotton candy dreams swirling in the joyous atmosphere. ", Playful ,2018-08-22 17:20:00, CarnivalDreamer , Facebook , #Playful #CarnivalEscapade ,24.0,48.0, Australia ,2018,8,22,17,"['playful', 'escapade', 'carnival', 'life', 'carousel', 'laughter', 'cotton', 'candy', 'dreams', 'swirling', 'joyous', 'atmosphere']","['play', 'escapad', 'carniv', 'life', 'carousel', 'laughter', 'cotton', 'candi', 'dream', 'swirl', 'joyou', 'atmospher']",0.0,Neutral
283,287," Floating on clouds of inspiration, an artist painting the sky with strokes of creativity, creating a masterpiece of dreams. ", Inspired ,2021-12-08 14:30:00, SkyArtist , Twitter , #Inspired #CloudsOfCreativity ,18.0,36.0, India ,2021,12,8,14,"['floating', 'clouds', 'inspiration', 'artist', 'painting', 'sky', 'strokes', 'creativity', 'creating', 'masterpiece', 'dreams']","['float', 'cloud', 'inspir', 'artist', 'paint', 'sky', 'stroke', 'creativ', 'creat', 'masterpiec', 'dream']",0.0,Neutral
284,288," Navigating the river of contentment, a serene boat cruise through the tranquil waters of inner peace and acceptance. ", Contentment ,2019-04-27 09:50:00, RiverNavigator , Instagram , #Contentment #TranquilWaters ,20.0,40.0, Canada ,2019,4,27,9,"['navigating', 'river', 'contentment', 'serene', 'boat', 'cruise', 'tranquil', 'waters', 'inner', 'peace', 'acceptance']","['navig', 'river', 'content', 'seren', 'boat', 'cruis', 'tranquil', 'water', 'inner', 'peac', 'accept']",0.0,Neutral
285,289," With empathy as a lantern, wandering through the dark alleys of sorrow, illuminating the path with compassion and care. ", Empathetic ,2023-09-03 21:40:00, LanternWanderer , Facebook , #Empathetic #LanternOfCompassion ,16.0,32.0, USA ,2023,9,3,21,"['empathy', 'lantern', 'wandering', 'dark', 'alleys', 'sorrow', 'illuminating', 'path', 'compassion', 'care']","['empathi', 'lantern', 'wander', 'dark', 'alley', 'sorrow', 'illumin', 'path', 'compass', 'care']",-0.15,Negative
286,290," A free spirit soaring on the wings of dreams, leaving trails of independence in the azure sky of boundless possibilities. ", Free-spirited ,2020-06-10 10:05:00, DreamSoarer , Twitter , #FreeSpirit #WingsOfDreams ,22.0,44.0, UK ,2020,6,10,10,"['free', 'spirit', 'soaring', 'wings', 'dreams', 'leaving', 'trails', 'independence', 'azure', 'sky', 'boundless', 'possibilities']","['free', 'spirit', 'soar', 'wing', 'dream', 'leav', 'trail', 'independ', 'azur', 'sky', 'boundless', 'possibl']",0.1,Neutral
287,291," Bathed in the golden hues of gratefulness, a sunset of appreciation casting its warm glow on the landscapes of the heart. ", Grateful ,2022-04-01 18:30:00, SunsetAdmirer , Instagram , #Grateful #GoldenHues ,19.0,38.0, Australia ,2022,4,1,18,"['bathed', 'golden', 'hues', 'gratefulness', 'sunset', 'appreciation', 'casting', 'warm', 'glow', 'landscapes', 'heart']","['bath', 'golden', 'hue', 'grate', 'sunset', 'appreci', 'cast', 'warm', 'glow', 'landscap', 'heart']",0.44999999999999996,Positive
288,292," Confident strides in the dance of life, a ballroom where self-assuredness leads, twirling through challenges with grace. ", Confident ,2021-01-15 13:00:00, DanceStrider , Facebook , #Confident #DanceOfLife ,23.0,46.0, Canada ,2021,1,15,13,"['confident', 'strides', 'dance', 'life', 'ballroom', 'where', 'self', 'assuredness', 'leads', 'twirling', 'challenges', 'grace']","['confid', 'stride', 'danc', 'life', 'ballroom', 'where', 'self', 'assured', 'lead', 'twirl', 'challeng', 'grace']",0.5,Positive
289,293," Hopeful whispers of wind, carrying the promises of a brighter tomorrow, a symphony of optimism in the air of possibilities. ", Hopeful ,2023-05-06 07:20:00, WindWhisperer , Twitter , #Hopeful #BrighterTomorrows ,15.0,30.0, India ,2023,5,6,7,"['hopeful', 'whispers', 'wind', 'carrying', 'promises', 'brighter', 'tomorrow', 'symphony', 'optimism', 'air', 'possibilities']","['hope', 'whisper', 'wind', 'carri', 'promis', 'brighter', 'tomorrow', 'symphoni', 'optim', 'air', 'possibl']",0.0,Neutral
290,294," Playfully juggling responsibilities, a circus performer balancing the acts of work and joy, tossing laughter into the air. ", Playful ,2019-11-18 15:15:00, JugglingArtist , Instagram , #Playful #JugglingResponsibilities ,25.0,50.0, USA ,2019,11,18,15,"['playfully', 'juggling', 'responsibilities', 'circus', 'performer', 'balancing', 'acts', 'work', 'joy', 'tossing', 'laughter', 'air']","['play', 'juggl', 'respons', 'circu', 'perform', 'balanc', 'act', 'work', 'joy', 'toss', 'laughter', 'air']",0.8,Positive
291,295," Whispering tales of inspiration to the stars, a storyteller crafting constellations from the threads of imagination. ", Inspired ,2020-08-29 20:45:00, StarStoryteller , Facebook , #Inspired #TalesToTheStars ,14.0,28.0, UK ,2020,8,29,20,"['whispering', 'tales', 'inspiration', 'stars', 'storyteller', 'crafting', 'constellations', 'threads', 'imagination']","['whisper', 'tale', 'inspir', 'star', 'storytel', 'craft', 'constel', 'thread', 'imagin']",0.0,Neutral
292,296," Charting a course through the waves of hopeful anticipation, a sailor steering towards the shores of dreams yet unexplored. ", Hopeful ,2022-10-30 11:40:00, WaveNavigator , Twitter , #Hopeful #SailorOfDreams ,17.0,34.0, Australia ,2022,10,30,11,"['charting', 'course', 'waves', 'hopeful', 'anticipation', 'sailor', 'steering', 'towards', 'shores', 'dreams', 'yet', 'unexplored']","['chart', 'cours', 'wave', 'hope', 'anticip', 'sailor', 'steer', 'toward', 'shore', 'dream', 'yet', 'unexplor']",0.0,Neutral
293,297," A compassionate rain, tears of empathy falling gently, nurturing the seeds of kindness in the garden of human connections. ", Compassionate ,2021-07-01 12:10:00, RainNurturer , Instagram , #Compassionate #TearsOfEmpathy ,21.0,42.0, Canada ,2021,7,1,12,"['compassionate', 'rain', 'tears', 'empathy', 'falling', 'gently', 'nurturing', 'seeds', 'kindness', 'garden', 'human', 'connections']","['compassion', 'rain', 'tear', 'empathi', 'fall', 'gentli', 'nurtur', 'seed', 'kind', 'garden', 'human', 'connect']",0.1,Neutral
294,298," Proudly scaling the peaks of achievement, a mountaineer conquering challenges and planting the flag of success. ", Proud ,2020-01-05 08:45:00, PeakConqueror , Twitter , #Proud #ScalingPeaks ,23.0,46.0, USA ,2020,1,5,8,"['proudly', 'scaling', 'peaks', 'achievement', 'mountaineer', 'conquering', 'challenges', 'planting', 'flag', 'success']","['proudli', 'scale', 'peak', 'achiev', 'mountain', 'conquer', 'challeng', 'plant', 'flag', 'success']",0.55,Positive
295,299," Embraced by the hopeful dawn, a gardener sowing seeds of optimism, tending to the blooms of a brighter tomorrow. ", Hopeful ,2022-07-17 06:15:00, DawnGardener , Instagram , #Hopeful #SeedsOfOptimism ,14.0,28.0, India ,2022,7,17,6,"['embraced', 'hopeful', 'dawn', 'gardener', 'sowing', 'seeds', 'optimism', 'tending', 'blooms', 'brighter', 'tomorrow']","['embrac', 'hope', 'dawn', 'garden', 'sow', 'seed', 'optim', 'tend', 'bloom', 'brighter', 'tomorrow']",0.0,Neutral
296,300," A playful escapade in the carnival of life, carousel laughter and cotton candy dreams swirling in the joyous atmosphere. ", Playful ,2018-08-22 17:20:00, CarnivalDreamer , Facebook , #Playful #CarnivalEscapade ,24.0,48.0, Australia ,2018,8,22,17,"['playful', 'escapade', 'carnival', 'life', 'carousel', 'laughter', 'cotton', 'candy', 'dreams', 'swirling', 'joyous', 'atmosphere']","['play', 'escapad', 'carniv', 'life', 'carousel', 'laughter', 'cotton', 'candi', 'dream', 'swirl', 'joyou', 'atmospher']",0.0,Neutral
297,301," Drowning in the abyss of despair, a heart shattered into fragments, lost in the echoing silence of hopelessness. ", Despair ,2021-09-15 16:00:00, ShatteredHeart , Instagram , #Despair #EchoingSilence ,8.0,16.0, Canada ,2021,9,15,16,"['drowning', 'abyss', 'despair', 'heart', 'shattered', 'fragments', 'lost', 'echoing', 'silence', 'hopelessness']","['drown', 'abyss', 'despair', 'heart', 'shatter', 'fragment', 'lost', 'echo', 'silenc', 'hopeless']",0.0,Neutral
298,302," Bitterness festering like a venomous vine, entwining the soul in a web of resentment, poisoning the garden of peace. ", Bitterness ,2019-03-08 14:20:00, VenomousSoul , Facebook , #Bitterness #ResentmentWeb ,12.0,24.0, UK ,2019,3,8,14,"['bitterness', 'festering', 'like', 'venomous', 'vine', 'entwining', 'soul', 'web', 'resentment', 'poisoning', 'garden', 'peace']","['bitter', 'fester', 'like', 'venom', 'vine', 'entwin', 'soul', 'web', 'resent', 'poison', 'garden', 'peac']",0.0,Neutral
299,303," Wandering through the desert of loneliness, each step a heavy sigh, mirages of connection shimmering but never materializing. ", Loneliness ,2017-07-20 11:45:00, DesertWanderer , Twitter , #Loneliness #MiragesOfConnection ,15.0,30.0, USA ,2017,7,20,11,"['wandering', 'desert', 'loneliness', 'step', 'heavy', 'sigh', 'mirages', 'connection', 'shimmering', 'never', 'materializing']","['wander', 'desert', 'loneli', 'step', 'heavi', 'sigh', 'mirag', 'connect', 'shimmer', 'never', 'materi']",-0.2,Negative
300,304," Yearning for a touch that's not there, echoes of a distant warmth haunting the heart in the cold embrace of solitude. ", Yearning ,2020-11-02 19:30:00, ColdEmbrace , Instagram , #Yearning #DistantWarmth ,10.0,20.0, Australia ,2020,11,2,19,"['yearning', 'touch', 'echoes', 'distant', 'warmth', 'haunting', 'heart', 'cold', 'embrace', 'solitude']","['yearn', 'touch', 'echo', 'distant', 'warmth', 'haunt', 'heart', 'cold', 'embrac', 'solitud']",-0.35,Negative
301,305," Eyes wide open in the night, fearful shadows dancing on the walls, the mind a prisoner of imagined horrors. ", Fearful ,2022-05-12 02:00:00, NightPrisoner , Facebook , #Fearful #ImaginedHorrors ,18.0,36.0, India ,2022,5,12,2,"['eyes', 'wide', 'open', 'night', 'fearful', 'shadows', 'dancing', 'walls', 'mind', 'prisoner', 'imagined', 'horrors']","['eye', 'wide', 'open', 'night', 'fear', 'shadow', 'danc', 'wall', 'mind', 'prison', 'imagin', 'horror']",-0.3333333333333333,Negative
302,306," Apprehensive steps on the tightrope of uncertainty, a balancing act where the fall seems inevitable, anxiety a constant companion. ", Apprehensive ,2023-04-08 13:15:00, TightropeWalker , Twitter , #Apprehensive #BalancingAct ,14.0,28.0, UK ,2023,4,8,13,"['apprehensive', 'steps', 'tightrope', 'uncertainty', 'balancing', 'act', 'where', 'fall', 'seems', 'inevitable', 'anxiety', 'constant', 'companion']","['apprehens', 'step', 'tightrop', 'uncertainti', 'balanc', 'act', 'where', 'fall', 'seem', 'inevit', 'anxieti', 'constant', 'companion']",0.0,Neutral
303,307," Overwhelmed by the weight of the world, Atlas with trembling shoulders, each responsibility a boulder in the landscape of exhaustion. ", Overwhelmed ,2021-06-25 17:50:00, AtlasBearer , Instagram , #Overwhelmed #BouldersOfExhaustion ,22.0,44.0, Canada ,2021,6,25,17,"['overwhelmed', 'weight', 'world', 'atlas', 'trembling', 'shoulders', 'responsibility', 'boulder', 'landscape', 'exhaustion']","['overwhelm', 'weight', 'world', 'atla', 'trembl', 'shoulder', 'respons', 'boulder', 'landscap', 'exhaust']",0.0,Neutral
304,308," Jealousy, a green-eyed monster, lurking in the shadows, casting a dark cloud over the sunshine of others' success. ", Jealous ,2019-08-30 10:10:00, GreenMonster , Facebook , #Jealous #GreenEyedMonster ,16.0,32.0, USA ,2019,8,30,10,"['jealousy', 'green', 'eyed', 'monster', 'lurking', 'shadows', 'casting', 'dark', 'cloud', 'sunshine', 'others', 'success']","['jealousi', 'green', 'eye', 'monster', 'lurk', 'shadow', 'cast', 'dark', 'cloud', 'sunshin', 'other', 'success']",0.075,Neutral
305,309," Devastated by the storm of betrayal, the wreckage of trust scattered like debris, a heart torn by the winds of broken promises. ", Devastated ,2022-08-03 15:30:00, StormSurvivor , Twitter , #Devastated #WindsOfBrokenPromises ,25.0,50.0, Australia ,2022,8,3,15,"['devastated', 'storm', 'betrayal', 'wreckage', 'trust', 'scattered', 'like', 'debris', 'heart', 'torn', 'winds', 'broken', 'promises']","['devast', 'storm', 'betray', 'wreckag', 'trust', 'scatter', 'like', 'debri', 'heart', 'torn', 'wind', 'broken', 'promis']",-0.4,Negative
306,310," Frustrated fingers tapping on the keyboard, a symphony of annoyance composing an unsolvable puzzle of unmet expectations. ", Frustrated ,2020-12-17 09:20:00, PuzzleComposer , Instagram , #Frustrated #UnsolvablePuzzle ,12.0,24.0, India ,2020,12,17,9,"['frustrated', 'fingers', 'tapping', 'keyboard', 'symphony', 'annoyance', 'composing', 'unsolvable', 'puzzle', 'unmet', 'expectations']","['frustrat', 'finger', 'tap', 'keyboard', 'symphoni', 'annoy', 'compos', 'unsolv', 'puzzl', 'unmet', 'expect']",-0.7,Negative
307,311," Envious eyes fixated on the gilded prize, a heartache fueled by the painful desire for possessions that seem forever out of reach. ", Envious ,2021-02-28 22:45:00, GildedHeartache , Facebook , #Envious #GildedPrize ,20.0,40.0, USA ,2021,2,28,22,"['envious', 'eyes', 'fixated', 'gilded', 'prize', 'heartache', 'fueled', 'painful', 'desire', 'possessions', 'seem', 'forever', 'reach']","['enviou', 'eye', 'fixat', 'gild', 'prize', 'heartach', 'fuel', 'pain', 'desir', 'possess', 'seem', 'forev', 'reach']",-0.7,Negative
308,312," Dismissive glances, a fortress built with indifference, walls impenetrable to the pleas of understanding and recognition. ", Dismissive ,2018-05-10 14:00:00, IndifferentFort , Twitter , #Dismissive #ImpenetrableWalls ,14.0,28.0, UK ,2018,5,10,14,"['dismissive', 'glances', 'fortress', 'built', 'indifference', 'walls', 'impenetrable', 'pleas', 'understanding', 'recognition']","['dismiss', 'glanc', 'fortress', 'built', 'indiffer', 'wall', 'impenetr', 'plea', 'understand', 'recognit']",0.0,Neutral
309,313," Shattered dreams lie on the floor like fragments of glass, a mosaic of disappointment crafted by the hands of frustration. ", Frustrated ,2022-01-07 11:10:00, DreamMosaic , Instagram , #Frustrated #MosaicOfDisappointment ,15.0,30.0, Canada ,2022,1,7,11,"['shattered', 'dreams', 'lie', 'floor', 'like', 'fragments', 'glass', 'mosaic', 'disappointment', 'crafted', 'hands', 'frustration']","['shatter', 'dream', 'lie', 'floor', 'like', 'fragment', 'glass', 'mosaic', 'disappoint', 'craft', 'hand', 'frustrat']",-0.6,Negative
310,314," Loneliness, a silent companion in the night, the only echo in the chamber of solitude, a heart's solitary nocturne. ", Loneliness ,2019-09-19 03:30:00, NocturnalEcho , Facebook , #Loneliness #SolitaryNocturne ,18.0,36.0, Australia ,2019,9,19,3,"['loneliness', 'silent', 'companion', 'night', 'echo', 'chamber', 'solitude', 'heart', 'solitary', 'nocturne']","['loneli', 'silent', 'companion', 'night', 'echo', 'chamber', 'solitud', 'heart', 'solitari', 'nocturn']",0.0,Neutral
311,315," Fearful whispers in the dark, the mind haunted by the specter of the unknown, shadows dancing to the rhythm of anxiety's tune. ", Fearful ,2023-07-14 23:00:00, DarkWhispers , Twitter , #Fearful #SpecterOfTheUnknown ,13.0,26.0, UK ,2023,7,14,23,"['fearful', 'whispers', 'dark', 'mind', 'haunted', 'specter', 'unknown', 'shadows', 'dancing', 'rhythm', 'anxiety', 'tune']","['fear', 'whisper', 'dark', 'mind', 'haunt', 'specter', 'unknown', 'shadow', 'danc', 'rhythm', 'anxieti', 'tune']",-0.38333333333333336,Negative
312,316," Bitterness, a bitter aftertaste lingering on the tongue, each word a reminder of wounds that refuse to heal with the passing of time. ", Bitterness ,2020-04-05 16:20:00, LingeringTaste , Instagram , #Bitterness #BitterAftertaste ,10.0,20.0, India ,2020,4,5,16,"['bitterness', 'bitter', 'aftertaste', 'lingering', 'tongue', 'word', 'reminder', 'wounds', 'refuse', 'heal', 'passing', 'time']","['bitter', 'bitter', 'aftertast', 'linger', 'tongu', 'word', 'remind', 'wound', 'refus', 'heal', 'pass', 'time']",-0.1,Neutral
313,317," Overwhelmed by the cacophony of expectations, a drowning soul in the tempest of pressure, struggling to stay afloat. ", Overwhelmed ,2021-11-29 08:45:00, TempestSurvivor , Facebook , #Overwhelmed #DrowningSoul ,20.0,40.0, USA ,2021,11,29,8,"['overwhelmed', 'cacophony', 'expectations', 'drowning', 'soul', 'tempest', 'pressure', 'struggling', 'stay', 'afloat']","['overwhelm', 'cacophoni', 'expect', 'drown', 'soul', 'tempest', 'pressur', 'struggl', 'stay', 'afloat']",0.0,Neutral
